x,y,yaw
0.45999999999999996,-4.06,1.5707963267948966
0.45999999999999996,-4.009999999999999,1.5707963267948966
0.45999999999999996,-3.959999999999999,1.5707963267948966
0.45999999999999996,-3.9099999999999993,1.5707963267948966
0.45999999999999996,-3.8599999999999994,1.5707963267948966
0.45999999999999996,-3.8099999999999987,1.5707963267948966
0.45999999999999996,-3.759999999999999,1.5707963267948966
0.45999999999999996,-3.709999999999999,1.5707963267948966
0.45999999999999996,-3.6599999999999993,1.5707963267948966
0.45999999999999996,-3.6099999999999994,1.5707963267948966
0.45999999999999996,-3.5599999999999987,1.5707963267948966
0.45999999999999996,-3.509999999999999,1.5707963267948966
0.45999999999999996,-3.459999999999999,1.5707963267948966
0.45999999999999996,-3.4099999999999993,1.5707963267948966
0.45999999999999996,-3.3599999999999994,2.356194490192336
0.41000000000000014,-3.3099999999999987,1.5707963267948966
0.41000000000000014,-3.259999999999999,1.5707963267948966
0.41000000000000014,-3.209999999999999,1.5707963267948966
0.41000000000000014,-3.1599999999999993,1.5707963267948966
0.41000000000000014,-3.1099999999999994,1.5707963267948966
0.41000000000000014,-3.0599999999999987,1.5707963267948966
0.41000000000000014,-3.009999999999999,1.5707963267948966
0.41000000000000014,-2.959999999999999,1.5707963267948966
0.41000000000000014,-2.9099999999999993,1.5707963267948966
0.41000000000000014,-2.8599999999999994,1.5707963267948966
0.41000000000000014,-2.8099999999999987,0.7853981633974483
0.45999999999999996,-2.759999999999999,1.5707963267948966
0.45999999999999996,-2.709999999999999,1.5707963267948966
0.45999999999999996,-2.6599999999999993,1.5707963267948966
0.45999999999999996,-2.6099999999999994,1.5707963267948966
0.45999999999999996,-2.5599999999999987,1.5707963267948966
0.45999999999999996,-2.509999999999999,1.5707963267948966
0.45999999999999996,-2.459999999999999,1.5707963267948966
0.45999999999999996,-2.4099999999999993,1.5707963267948966
0.45999999999999996,-2.3599999999999994,1.5707963267948966
0.45999999999999996,-2.3099999999999987,1.5707963267948966
0.45999999999999996,-2.259999999999999,1.5707963267948966
0.45999999999999996,-2.209999999999999,1.5707963267948966
0.45999999999999996,-2.1599999999999993,1.5707963267948966
0.45999999999999996,-2.1099999999999994,1.5707963267948966
0.45999999999999996,-2.0599999999999987,1.5707963267948966
0.45999999999999996,-2.009999999999999,1.5707963267948966
0.45999999999999996,-1.959999999999999,1.5707963267948966
0.45999999999999996,-1.9099999999999993,1.5707963267948966
0.45999999999999996,-1.8599999999999994,1.5707963267948966
0.45999999999999996,-1.8099999999999987,1.5707963267948966
0.45999999999999996,-1.759999999999999,1.5707963267948966
0.45999999999999996,-1.709999999999999,1.5707963267948966
0.45999999999999996,-1.6599999999999993,1.5707963267948966
0.45999999999999996,-1.6099999999999994,2.356194490192336
0.41000000000000014,-1.5599999999999987,1.5707963267948966
0.41000000000000014,-1.509999999999999,1.5707963267948966
0.41000000000000014,-1.459999999999999,1.5707963267948966
0.41000000000000014,-1.4099999999999993,1.5707963267948966
0.41000000000000014,-1.3599999999999994,1.5707963267948966
0.41000000000000014,-1.3099999999999987,1.5707963267948966
0.41000000000000014,-1.259999999999999,1.5707963267948966
0.41000000000000014,-1.209999999999999,1.5707963267948966
0.41000000000000014,-1.1599999999999993,1.5707963267948966
0.41000000000000014,-1.1099999999999994,1.5707963267948966
0.41000000000000014,-1.0599999999999987,1.5707963267948966
0.41000000000000014,-1.009999999999999,1.5707963267948966
0.41000000000000014,-0.9599999999999991,1.5707963267948966
0.41000000000000014,-0.9099999999999993,1.5707963267948966
0.41000000000000014,-0.8599999999999994,1.5707963267948966
0.41000000000000014,-0.8099999999999987,1.5707963267948966
0.41000000000000014,-0.7599999999999989,1.5707963267948966
0.41000000000000014,-0.7099999999999991,1.5707963267948966
0.41000000000000014,-0.6599999999999993,1.5707963267948966
0.41000000000000014,-0.6099999999999994,1.5707963267948966
0.41000000000000014,-0.5599999999999987,1.5707963267948966
0.41000000000000014,-0.5099999999999998,1.5707963267948966
0.41000000000000014,-0.4599999999999991,1.5707963267948966
0.41000000000000014,-0.40999999999999837,1.5707963267948966
0.41000000000000014,-0.35999999999999943,1.5707963267948966
0.41000000000000014,-0.3099999999999987,1.5707963267948966
0.41000000000000014,-0.2599999999999998,1.5707963267948966
0.41000000000000014,-0.20999999999999908,1.5707963267948966
0.41000000000000014,-0.15999999999999837,1.5707963267948966
0.41000000000000014,-0.10999999999999943,1.5707963267948966
0.41000000000000014,-0.05999999999999872,1.5707963267948966
0.41000000000000014,-0.009999999999999787,2.356194490192336
0.3600000000000003,0.040000000000000924,1.5707963267948966
0.3600000000000003,0.09000000000000163,1.5707963267948966
0.3600000000000003,0.14000000000000057,1.5707963267948966
0.3600000000000003,0.19000000000000128,1.5707963267948966
0.3600000000000003,0.2400000000000002,1.5707963267948966
0.3600000000000003,0.2900000000000009,1.5707963267948966
0.3600000000000003,0.34000000000000163,1.5707963267948966
0.3600000000000003,0.39000000000000057,1.5707963267948966
0.3600000000000003,0.4400000000000013,1.5707963267948966
0.3600000000000003,0.4900000000000002,1.5707963267948966
0.3600000000000003,0.5400000000000009,1.5707963267948966
0.3600000000000003,0.5900000000000016,1.5707963267948966
0.3600000000000003,0.6400000000000006,1.5707963267948966
0.3600000000000003,0.6900000000000013,2.3561944901923537
0.3100000000000005,0.7400000000000002,1.5707963267948966
0.3100000000000005,0.7900000000000009,1.5707963267948966
0.3100000000000005,0.8400000000000016,1.5707963267948966
0.3100000000000005,0.8900000000000006,1.5707963267948966
0.3100000000000005,0.9400000000000013,1.5707963267948966
0.3100000000000005,0.990000000000002,1.5707963267948966
0.3100000000000005,1.040000000000001,1.5707963267948966
0.3100000000000005,1.0900000000000016,1.5707963267948966
0.3100000000000005,1.1400000000000006,1.5707963267948966
0.3100000000000005,1.1900000000000013,1.5707963267948966
0.3100000000000005,1.240000000000002,1.5707963267948966
0.3100000000000005,1.290000000000001,1.5707963267948966
0.3100000000000005,1.3400000000000016,2.3561944901923626
0.2599999999999998,1.3900000000000006,1.5707963267948966
0.2599999999999998,1.4400000000000013,1.5707963267948966
0.2599999999999998,1.490000000000002,1.5707963267948966
0.2599999999999998,1.540000000000001,1.5707963267948966
0.2599999999999998,1.5900000000000016,1.5707963267948966
0.2599999999999998,1.6400000000000006,1.5707963267948966
0.2599999999999998,1.6900000000000013,1.5707963267948966
0.2599999999999998,1.740000000000002,1.5707963267948966
0.2599999999999998,1.790000000000001,1.5707963267948966
0.2599999999999998,1.8400000000000016,1.5707963267948966
0.2599999999999998,1.8900000000000006,1.5707963267948966
0.2599999999999998,1.9400000000000013,1.5707963267948966
0.2599999999999998,1.990000000000002,1.5707963267948966
0.2599999999999998,2.040000000000001,1.5707963267948966
0.2599999999999998,2.0900000000000016,1.5707963267948966
0.2599999999999998,2.1400000000000006,1.5707963267948966
0.2599999999999998,2.1900000000000013,1.5707963267948966
0.2599999999999998,2.240000000000002,1.5707963267948966
0.2599999999999998,2.290000000000001,1.5707963267948966
0.2599999999999998,2.3400000000000016,1.5707963267948966
0.2599999999999998,2.3900000000000006,1.5707963267948966
0.2599999999999998,2.4400000000000013,1.5707963267948966
0.2599999999999998,2.490000000000002,1.5707963267948966
0.2599999999999998,2.540000000000001,1.5707963267948966
0.2599999999999998,2.5900000000000016,1.5707963267948966
0.2599999999999998,2.6400000000000006,1.5707963267948966
0.2599999999999998,2.6900000000000013,1.5707963267948966
0.2599999999999998,2.740000000000002,1.5707963267948966
0.2599999999999998,2.790000000000001,1.5707963267948966
0.2599999999999998,2.8400000000000016,1.5707963267948966
0.2599999999999998,2.8900000000000006,1.5707963267948966
0.2599999999999998,2.9400000000000013,1.5707963267948966
0.2599999999999998,2.990000000000002,1.5707963267948966
0.2599999999999998,3.040000000000001,1.5707963267948966
0.2599999999999998,3.0900000000000016,1.5707963267948966
0.2599999999999998,3.1400000000000006,1.5707963267948966
0.2599999999999998,3.1900000000000013,1.5707963267948966
0.2599999999999998,3.240000000000002,1.5707963267948966
0.2599999999999998,3.290000000000001,1.5707963267948966
0.2599999999999998,3.3400000000000016,1.5707963267948966
0.2599999999999998,3.3900000000000006,1.5707963267948966
0.2599999999999998,3.4400000000000013,1.5707963267948966
0.2599999999999998,3.490000000000002,1.5707963267948966
0.2599999999999998,3.540000000000001,2.356194490192336
0.20999999999999996,3.5900000000000016,1.5707963267948966
0.20999999999999996,3.6400000000000006,1.5707963267948966
0.20999999999999996,3.6900000000000013,1.5707963267948966
0.20999999999999996,3.740000000000002,1.5707963267948966
0.20999999999999996,3.790000000000001,1.5707963267948966
0.20999999999999996,3.8400000000000016,1.5707963267948966
0.20999999999999996,3.8900000000000006,1.5707963267948966
0.20999999999999996,3.9400000000000013,2.356194490192336
0.16000000000000014,3.990000000000002,1.5707963267948966
0.16000000000000014,4.040000000000001,1.5707963267948966
0.16000000000000014,4.090000000000002,1.8925468811915371
0.11000000000000032,4.240000000000002,0.0
0.11000000000000032,4.240000000000002,1.8157749899217608
0.0600000000000005,4.440000000000001,2.356194490192345
0.009999999999999787,4.490000000000002,1.5707963267948966
0.009999999999999787,4.540000000000001,1.5707963267948966
0.009999999999999787,4.590000000000002,2.3561944901923537
-0.040000000000000036,4.640000000000001,1.5707963267948966
-0.040000000000000036,4.690000000000001,2.1587989303424613
-0.13999999999999968,4.840000000000002,0.0
-0.13999999999999968,4.840000000000002,2.3561944901923493
-0.2400000000000002,4.940000000000001,2.356194490192346
-0.43999999999999995,5.140000000000001,0.0
